t [s],FA [g],SS [g]
351.64,-0.0084206415,-0.0027873379
351.68,-0.008097263,-0.0028984076
351.72,-0.007912847,-0.0027780575
351.76,-0.007559458,-0.002580294
351.8,-0.0071049407,-0.002469675
351.84000000000003,-0.006597045,-0.002527128
351.88,-0.006110167,-0.002511107
351.92,-0.0056024822,-0.0022714974
351.96,-0.004940864,-0.002228436
352.0,-0.0043926006,-0.002366619
352.04,-0.003834114,-0.0023833767
352.08,-0.0031096262,-0.0023962045
352.12,-0.002432955,-0.0023751159
352.16,-0.001922399,-0.002124093
352.2,-0.0014410535,-0.0018928534
352.24,-0.00085641356,-0.0017715365
352.28000000000003,-0.00021240073,-0.001426801
352.32,0.00054789276,-0.0010016762
352.36,0.0013049442,-0.00089936017
352.40000000000003,0.0017994517,-0.0009192614
352.44,0.0023599411,-0.00063376926
352.48,0.0030536344,-0.00038982547
352.52,0.003707201,-0.00019554081
352.56,0.0044528414,0.00015295022
352.6,0.005144246,0.00036232636
352.64,0.0058252914,0.00054621906
352.68,0.0064124814,0.0010919246
352.72,0.0069829733,0.0013747765
352.76,0.007567761,0.0015138313
352.8,0.007989699,0.0017826128
352.84000000000003,0.008344158,0.0020431334
352.88,0.008806342,0.0022106227
352.92,0.009224489,0.0023378695
352.96,0.009508703,0.0024696758
353.0,0.009826156,0.0028646355
353.04,0.01005245,0.0030881735
353.08,0.010117526,0.0029406883
353.12,0.0101604,0.0028530161
353.16,0.010095706,0.002947471
353.2,0.009894942,0.0031592364
353.24,0.009708767,0.0032582746
353.28000000000003,0.009647738,0.0030434364
353.32,0.009559331,0.0028052279
353.36,0.009287624,0.0027531243
353.40000000000003,0.0088502625,0.0028539996
353.44,0.00841176,0.0028188438
353.48,0.007981764,0.002632852
353.52,0.007474583,0.002573949
353.56,0.0071740365,0.0025746077
353.6,0.0069087967,0.0024691825
353.64,0.0063393232,0.002504539
353.68,0.0056913877,0.002450139
353.72,0.005081399,0.0021271165
353.76,0.0045190398,0.0019710953
353.8,0.0039835516,0.0018040867
353.84000000000003,0.0033931942,0.0015347067
353.88,0.0027503266,0.0011611125
353.92,0.0020459043,0.0009551331
353.96,0.0012502241,0.0010013164
354.0,0.00040478597,0.0009922907
354.04,-0.0004006876,0.0007671267
354.08,-0.0010873372,0.0005504165
354.12,-0.0016349072,0.0003576912
354.16,-0.0023618222,0.00023811217
354.2,-0.0031422907,0.00025027225
354.24,-0.0037904573,0.00015890234
354.28000000000003,-0.0044170697,-0.00016945247
354.32,-0.0049855583,-0.00034179862
354.36,-0.0053820256,-0.0003172964
354.40000000000003,-0.005842767,-0.00045060468
354.44,-0.0063931756,-0.0007993364
354.48,-0.006803592,-0.0011385549
354.52,-0.0071273004,-0.0012793782
354.56,-0.007479367,-0.0014016511
354.6,-0.007963582,-0.001556672
354.64,-0.008254205,-0.0017380038
354.68,-0.008383603,-0.0017752779
354.72,-0.008613455,-0.0017979876
354.76,-0.008811587,-0.0019748015
354.8,-0.008912992,-0.0020305628
354.84000000000003,-0.008925461,-0.0021764312
354.88,-0.008995926,-0.0024669752
354.92,-0.008951129,-0.0024615736
354.96,-0.008691023,-0.0021648305
355.0,-0.008545545,-0.0020380213
355.04,-0.008363172,-0.0023293337
355.08,-0.008049773,-0.002683195
355.12,-0.007725902,-0.002763897
355.16,-0.0073067104,-0.0026505066
355.2,-0.0068783774,-0.0023594142
355.24,-0.006414911,-0.0022530542
355.28000000000003,-0.00579497,-0.0024845458
355.32,-0.005301399,-0.0025598083
355.36,-0.005058193,-0.0023529765
355.40000000000003,-0.004723793,-0.0021351343
355.44,-0.00418812,-0.0021019105
355.48,-0.00348887,-0.002033842
355.52,-0.0025682687,-0.0017850287
355.56,-0.0018592464,-0.0015118615
355.6,-0.0013347669,-0.0014051817
355.64,-0.0006694443,-0.0014456755
355.68,-5.7845307e-05,-0.0014170317
355.72,0.00049447647,-0.0011335732
355.76,0.0012935774,-0.0010182782
355.8,0.0020757073,-0.0010187752
355.84000000000003,0.0026455035,-0.00086298404
355.88,0.0032676465,-0.00058961916
355.92,0.003933257,-0.00021774479
355.96,0.004494329,0.00013130586
356.0,0.004993305,0.00041180055
356.04,0.0055769775,0.00061200827
356.08,0.006153474,0.00075634423
356.12,0.0066010547,0.0009278531
356.16,0.00701477,0.0012675493
356.2,0.0074643777,0.0015137594
356.24,0.007938648,0.0015281417
356.28000000000003,0.008362652,0.0016601054
356.32,0.008671525,0.002063292
356.36,0.009019446,0.002142156
356.40000000000003,0.009403424,0.001905729
356.44,0.009656116,0.0022771992
356.48,0.009791175,0.0028041762
356.52,0.009842906,0.002856764
356.56,0.009828518,0.0028117704
356.6,0.009709829,0.0027928755
356.64,0.009530697,0.0029081672
356.68,0.009397033,0.0030835243
356.72,0.009247431,0.003140842
356.76,0.008970184,0.002999505
356.8,0.008536244,0.002962626
356.84000000000003,0.008061901,0.0031139143
356.88,0.0076142126,0.0028602164
356.92,0.007212314,0.0023698309
356.96,0.0068675536,0.0022956892
357.0,0.0063740397,0.0025181693
357.04,0.005746408,0.0026306403
357.08,0.005224806,0.002420919
357.12,0.004650906,0.0021468508
357.16,0.0040824637,0.0019521943
357.2,0.0036327478,0.0018478009
357.24,0.003086434,0.0015442806
357.28000000000003,0.0024433264,0.0012023896
357.32,0.0017390894,0.0010863754
357.36,0.0010231899,0.0012066351
357.40000000000003,0.0003083528,0.0012746752
357.44,-0.00033405787,0.0012206002
357.48,-0.0009238748,0.0010229517
357.52,-0.0016302373,0.0004949647
357.56,-0.0022742988,-1.1585789e-05
357.6,-0.0027534254,-0.00020886537
357.64,-0.0034065745,-0.00041485095
357.68,-0.0040818006,-0.0008626716
357.72,-0.0046526277,-0.00094634533
357.76,-0.005040658,-0.0008142756
357.8,-0.005336032,-0.0010526811
357.84000000000003,-0.0056192596,-0.0014110447
357.88,-0.006091185,-0.0017548829
357.92,-0.0065696286,-0.002017471
357.96,-0.006863645,-0.0021231892
358.0,-0.007052859,-0.0022604405
358.04,-0.007373129,-0.0026450348
358.08,-0.00769314,-0.002863482
358.12,-0.007861538,-0.0025704924
358.16,-0.008056755,-0.0024317699
358.2,-0.008255133,-0.0026196116
358.24,-0.008197014,-0.002843035
358.28000000000003,-0.008173178,-0.0031903037
358.32,-0.008403893,-0.003259825
358.36,-0.008194228,-0.0029939534
358.40000000000003,-0.007850266,-0.0030874996
358.44,-0.007695414,-0.003338329
358.48,-0.007281647,-0.003123213
358.52,-0.0069583436,-0.0028268693
358.56,-0.0068683727,-0.0028105224
358.6,-0.0065370374,-0.0028993783
358.64,-0.0061599286,-0.0029595695
358.68,-0.0058923056,-0.0027825094
358.72,-0.005469084,-0.0024911077
358.76,-0.00507623,-0.0024506352
358.8,-0.0046366868,-0.0025697597
358.84000000000003,-0.0041321856,-0.0023230684
358.88,-0.0034873616,-0.0018534473
358.92,-0.0028355047,-0.001554461
358.96,-0.0022653094,-0.0014308466
359.0,-0.0016895033,-0.0014725099
359.04,-0.0010723919,-0.0013361145
359.08,-0.00051896425,-0.0008207309
359.12,0.00020071947,-0.00034306198
359.16,0.0009931601,-0.00022464606
359.2,0.001691348,-0.00020260815
359.24,0.0022244924,0.00016766235
359.28000000000003,0.0027528966,0.0006115363
359.32,0.0033757917,0.0007608015
359.36,0.004070243,0.0008027975
359.40000000000003,0.004704286,0.0009802611
359.44,0.0052771154,0.0013658557
359.48,0.005775914,0.001469862
359.52,0.0061738635,0.001433162
359.56,0.006571184,0.0015565682
359.6,0.007057431,0.0017992716
359.64,0.0074965977,0.0023777927
359.68,0.0078319,0.0026675342
359.72,0.008183963,0.0026218288
359.76,0.00854481,0.0024593924
359.8,0.008820624,0.002358588
359.84000000000003,0.009066963,0.002283322
359.88,0.009289428,0.0023078118
359.92,0.009376357,0.0024819046
359.96,0.009282781,0.0025736839
360.0,0.009192729,0.002468899
360.04,0.009176369,0.0025391006
360.08,0.00901809,0.0027532997
360.12,0.008825361,0.0029005469
360.16,0.008653793,0.0029167065
360.2,0.008347612,0.002819842
360.24,0.007958576,0.002631183
360.28000000000003,0.0076673147,0.0024732507
360.32,0.0073629217,0.002462889
360.36,0.0067652976,0.0024225125
360.40000000000003,0.0062606223,0.0022715172
360.44,0.0058359867,0.0021361117
360.48,0.0051747393,0.0019092489
360.52,0.0045857998,0.0016059772
360.56,0.0039641988,0.0015210711
360.6,0.0033327034,0.0015738797
360.64,0.0027086714,0.0014682998
360.68,0.0020742586,0.0011237558
360.72,0.0014712483,0.0010221028
360.76,0.00081666,0.0010159998
360.8,0.0001736477,0.00051991036
360.84000000000003,-0.00044088694,0.00023477149
360.88,-0.0010695533,0.0003870799
360.92,-0.0016057636,0.00039435152
360.96,-0.00207877,-2.2646482e-05
361.0,-0.0026079125,-0.0005684232
361.04,-0.0032695222,-0.0008110841
361.08,-0.0037835275,-0.00079887913
361.12,-0.0041690078,-0.00079454406
361.16,-0.0046305167,-0.00087813707
361.2,-0.005232151,-0.001229411
361.24,-0.0058706384,-0.0018212831
361.28000000000003,-0.00628769,-0.0018945952
361.32,-0.006625772,-0.0016820391
361.36,-0.0070098476,-0.0018967603
361.40000000000003,-0.007262703,-0.002399631
361.44,-0.0074588093,-0.0027563458
361.48,-0.0077392133,-0.002898769
361.52,-0.007991487,-0.0030473685
361.56,-0.008084674,-0.00310274
361.6,-0.008123748,-0.003222615
361.64,-0.008079429,-0.0033260563
361.68,-0.007928857,-0.003119553
361.72,-0.007775324,-0.0030515082
361.76,-0.007819302,-0.00333387
361.8,-0.0077931634,-0.003472256
361.84000000000003,-0.0076605678,-0.0031902562
361.88,-0.007457319,-0.0028437304
361.92,-0.0071706576,-0.0028135849
361.96,-0.006738224,-0.0028157756
362.0,-0.0063276757,-0.002638241
362.04,-0.006031218,-0.0024547938
362.08,-0.005683806,-0.0022344114
362.12,-0.005310713,-0.0019112268
362.16,-0.004876367,-0.0019249282
362.2,-0.0042393785,-0.0023168656
362.24,-0.0037186053,-0.0021791814
362.28000000000003,-0.0032224925,-0.0016810938
362.32,-0.0026301737,-0.0015215778
362.36,-0.0019632322,-0.0011454503
362.40000000000003,-0.0013663616,-0.0006351347
362.44,-0.00084125047,-0.0005554973
362.48,-0.0001548392,-0.00053296506
362.52,0.00048899057,-0.00034502914
362.56,0.0008885182,-0.00021528201
362.6,0.0015551499,9.31645e-05
362.64,0.002358925,0.00044491232
362.68,0.0027978318,0.0005061275
362.72,0.0030697528,0.0006568854
362.76,0.003720381,0.0009961161
362.8,0.004503559,0.0012455542
362.84000000000003,0.005017772,0.0013302495
362.88,0.0055756103,0.0012938622
362.92,0.006268993,0.0012624159
362.96,0.006738263,0.0013166544
363.0,0.0070950235,0.0015709043
363.04,0.0075038844,0.0018510531
363.08,0.007897435,0.0019173458
363.12,0.00832439,0.0021900074
363.16,0.008676868,0.0024784317
363.2,0.008915001,0.0021524744
363.24,0.00916239,0.0019186597
363.28000000000003,0.009326079,0.0021109844
363.32,0.009264768,0.002117383
363.36,0.009219875,0.0022355716
363.40000000000003,0.009107212,0.002615173
363.44,0.008932181,0.002423433
363.48,0.00883533,0.0020394628
363.52,0.0086472025,0.0020248382
363.56,0.008562862,0.0019860682
363.6,0.008480576,0.0018740388
363.64,0.008239681,0.0018111404
363.68,0.007969384,0.0016787358
363.72,0.007706814,0.0015595556
363.76,0.007383067,0.0016586242
363.8,0.006951578,0.0017274157
363.84000000000003,0.006542894,0.001519278
363.88,0.0061854017,0.0014780404
363.92,0.005668973,0.0016598057
363.96,0.004983751,0.0016643605
364.0,0.004430829,0.0013983456
364.04,0.0038677375,0.001232159
364.08,0.0031875533,0.0012117992
364.12,0.0025326954,0.0012920251
364.16,0.001937225,0.0011175197
364.2,0.0012429421,0.00076805975
364.24,0.00050769746,0.00052326865
364.28000000000003,-9.598358e-05,0.0003889154
364.32,-0.0007038682,0.00033522694
364.36,-0.0012130536,0.00011524387
364.40000000000003,-0.0018408033,-0.00030002595
364.44,-0.002501875,-0.00053092086
364.48,-0.003145648,-0.00028563387
364.52,-0.003740928,-0.0002219002
364.56,-0.0041760295,-0.0006901315
364.6,-0.0045861457,-0.0007698037
364.64,-0.0051790955,-0.00062882085
364.68,-0.005690826,-0.00088784687
364.72,-0.006102355,-0.0012107042
364.76,-0.006461928,-0.0015537312
364.8,-0.006804505,-0.0019994827
364.84000000000003,-0.0071811336,-0.0019133276
364.88,-0.0075140195,-0.0015394827
364.92,-0.007755452,-0.0018762766
364.96,-0.007837282,-0.002282986
365.0,-0.007907136,-0.002414326
365.04,-0.008024682,-0.0028254585
365.08,-0.008091814,-0.0030952732
365.12,-0.0080489535,-0.0031706383
365.16,-0.008143182,-0.0033674175
365.2,-0.008189864,-0.0032386994
365.24,-0.008059872,-0.0029082454
365.28000000000003,-0.007955792,-0.0028363524
365.32,-0.007888099,-0.0028113024
365.36,-0.007654704,-0.0027806382
365.40000000000003,-0.0072751963,-0.0028615452
365.44,-0.006720738,-0.0028133444
365.48,-0.0061982414,-0.002725472
365.52,-0.005859616,-0.0029537212
365.56,-0.005458951,-0.0027285852
365.6,-0.0049109953,-0.0023090534
365.64,-0.004265418,-0.0022158595
365.68,-0.0035658588,-0.0022478194
365.72,-0.0028382866,-0.002335859
365.76,-0.002127934,-0.0021797759
365.8,-0.00146359,-0.0017005843
365.84000000000003,-0.0007770758,-0.0014354282
365.88,-0.00010568314,-0.0012394958
365.92,0.00040598065,-0.00074255903
365.96,0.00091000396,-0.00058463804
366.0,0.0016060475,-0.00055466784
366.04,0.002312032,-0.0003737946
366.08,0.002869239,-0.00029606165
366.12,0.0033682704,1.6762535e-05
366.16,0.0038368183,0.00047079136
366.2,0.004360267,0.00051813276
366.24,0.005030133,0.00070967054
366.28000000000003,0.0056890757,0.0010620013
366.32,0.006396257,0.0011488075
366.36,0.007084469,0.0014374437
366.40000000000003,0.007479347,0.0015983045
366.44,0.007798089,0.0015035778
366.48,0.008205059,0.0017930527
366.52,0.008516561,0.0019953232
366.56,0.008740547,0.0020550564
366.6,0.008955694,0.0025183319
366.64,0.009117052,0.0027917598
366.68,0.009304357,0.002602024
366.72,0.009302009,0.0026290556
366.76,0.009088906,0.0027510414
366.8,0.009023899,0.0026878961
366.84000000000003,0.00885931,0.0028066211
366.88,0.008660024,0.0028038174
366.92,0.008592695,0.0028016118
366.96,0.008428439,0.0028958684
367.0,0.0082100835,0.0028071504
367.04,0.007884853,0.0027565958
367.08,0.007635757,0.0027411305
367.12,0.0074342713,0.0026697223
367.16,0.007027004,0.0027576098
367.2,0.006497143,0.0027359908
367.24,0.0059877625,0.0025722722
367.28000000000003,0.0054790555,0.0026608906
367.32,0.0050235153,0.0029980582
367.36,0.0043958947,0.0030808502
367.40000000000003,0.0038118332,0.002770043
367.44,0.003356611,0.002309048
367.48,0.0027766686,0.0017792751
367.52,0.00202755,0.0012973098
367.56,0.0014956795,0.0011314733
367.6,0.0010480658,0.0010470646
367.64,0.0002897516,0.0007639504
367.68,-0.00042934387,0.00042522873
367.72,-0.0009000043,0.00025088273
367.76,-0.0014892558,5.1031548e-05
367.8,-0.0022429116,-0.00022901829
367.84000000000003,-0.0028240385,-0.00044461855
367.88,-0.0033483522,-0.0007639166
367.92,-0.0041390555,-0.0009010444
367.96,-0.0048203864,-0.0009587137
368.0,-0.005190982,-0.001367515
368.04,-0.005796087,-0.0016278703
368.08,-0.0065023587,-0.001611462
368.12,-0.0069412566,-0.0016804747
368.16,-0.007389544,-0.0019881283
368.2,-0.0077374214,-0.0024012364
368.24,-0.007851791,-0.0024157292
368.28000000000003,-0.008005589,-0.0022671097
368.32,-0.008229095,-0.0024250632
368.36,-0.008366019,-0.0026069917
368.40000000000003,-0.008224239,-0.0025994969
368.44,-0.008095007,-0.0024693802
368.48,-0.008156446,-0.0025624887
368.52,-0.008122048,-0.0027495825
368.56,-0.008151266,-0.0027945577
368.6,-0.008141706,-0.0031442158
368.64,-0.007908709,-0.0032394924
368.68,-0.0075865462,-0.0031037927
368.72,-0.0073422715,-0.0031699636
368.76,-0.0071990117,-0.0031219458
368.8,-0.006977502,-0.0028282604
368.84000000000003,-0.006545875,-0.0027027559
368.88,-0.006176661,-0.0028770333
368.92,-0.0057940423,-0.0029236912
368.96,-0.005175729,-0.002669439
369.0,-0.0046638725,-0.0025300758
369.04,-0.004258908,-0.0024910038
369.08,-0.003594803,-0.0021333212
369.12,-0.0027573588,-0.0016100733
369.16,-0.0020795856,-0.0013392221
369.2,-0.0015030436,-0.0012662396
369.24,-0.0008419023,-0.0011435077
369.28000000000003,-0.00020219064,-0.000739091
369.32,0.00016178872,-0.0002380812
369.36,0.00053075067,-9.426099e-05
369.40000000000003,0.0012461997,-0.00013059749
369.44,0.0018973632,1.3664454e-05
369.48,0.0024771993,0.00031287782
369.52,0.0032324288,0.00047632903
369.56,0.0038062446,0.0006373942
369.6,0.004161775,0.0011166866
369.64,0.004717878,0.0013666612
369.68,0.005399018,0.0013400804
369.72,0.005985226,0.0014764367
369.76,0.006565257,0.0017015875
369.8,0.007026112,0.0017501792
369.84000000000003,0.007315423,0.0017552561
369.88,0.0074937865,0.0019095413
369.92,0.007677409,0.0022040023
369.96,0.008096755,0.002188852
370.0,0.00855794,0.0020440384
370.04,0.008744483,0.0022409207
370.08,0.008726568,0.0022184544
370.12,0.008761427,0.0021159793
370.16,0.00881644,0.0022325073
370.2,0.008770067,0.0024299845
370.24,0.008594786,0.0024997173
370.28000000000003,0.008495864,0.0024874376
370.32,0.008479532,0.0025460124
370.36,0.008374058,0.002490607
370.40000000000003,0.008297963,0.002363863
370.44,0.008028885,0.0023016375
370.48,0.0076485053,0.0021593287
370.52,0.0073318044,0.0020689364
370.56,0.0070776124,0.002146307
370.6,0.0067744562,0.0021779959
370.64,0.0063239625,0.0022857892
370.68,0.005697828,0.0022299949
370.72,0.0049163103,0.0021836986
370.76,0.004254946,0.0022075623
370.8,0.003841111,0.0017873695
370.84000000000003,0.0033160264,0.0011997633
370.88,0.0026577085,0.0009690073
370.92,0.0019900922,0.00096642534
370.96,0.0012174827,0.00091402815
371.0,0.0005523838,0.00084391213
371.04,0.00010769018,0.00074339024
371.08,-0.00034643942,0.00061046885
371.12,-0.0009897285,0.0002967442
371.16,-0.0017117652,-0.00018021118
371.2,-0.0023836035,-0.00053421577
371.24,-0.003072644,-0.00074904267
371.28000000000003,-0.0035609994,-0.0009200366
371.32,-0.003951818,-0.0009359342
371.36,-0.004530829,-0.0006683062
371.40000000000003,-0.0050026462,-0.000613223
371.44,-0.005237422,-0.0009788619
371.48,-0.0056022764,-0.0012478015
371.52,-0.0061334604,-0.0016325179
371.56,-0.0063065863,-0.0021595445
371.6,-0.0063374406,-0.0021874146
371.64,-0.0064981845,-0.0019138082
371.68,-0.0064908373,-0.0017903773
371.72,-0.006552251,-0.002040409
371.76,-0.006800658,-0.002520254
371.8,-0.006968278,-0.0027513115
371.84000000000003,-0.007011593,-0.0027659268
371.88,-0.0068200333,-0.0026111105
371.92,-0.00662011,-0.0022450583
371.96,-0.006629991,-0.0022631523
372.0,-0.0066134823,-0.0024040276
372.04,-0.0065525896,-0.0024299244
372.08,-0.0065160436,-0.0025530881
372.12,-0.0063854954,-0.0028481376
372.16,-0.0060504796,-0.0027914841
372.2,-0.0056276154,-0.0024013966
372.24,-0.0053237164,-0.002468914
372.28000000000003,-0.005078254,-0.0027236056
372.32,-0.0048393086,-0.0026421496
372.36,-0.0044825403,-0.0024678947
372.40000000000003,-0.0038042052,-0.0024125366
372.44,-0.0031930294,-0.0021683355
372.48,-0.0027968136,-0.0019213744
372.52,-0.0024011987,-0.0018411559
372.56,-0.001976205,-0.0015776841
372.6,-0.0015863794,-0.001027745
372.64,-0.0011194283,-0.0006583423
372.68,-0.0004729118,-0.0006762118
372.72,0.00013513595,-0.00061346544
372.76,0.0007511159,-0.00035804775
372.8,0.0013983604,0.0001146979
372.84000000000003,0.0019018587,0.00030654413
372.88,0.00221846,0.00019307579
372.92,0.0025793968,0.00012228198
372.96,0.0031054504,0.00017378692
373.0,0.0036110901,0.00040055308
373.04,0.00416317,0.0005505842
373.08,0.004720572,0.00073300564
373.12,0.0051991898,0.0010240641
373.16,0.0056421426,0.0010286471
373.2,0.0059250193,0.00092854915
373.24,0.0060553667,0.0011955787
373.28000000000003,0.0062120976,0.0015992519
373.32,0.006470347,0.0019079478
373.36,0.0067714155,0.001881336
373.40000000000003,0.00715604,0.0017948187
373.44,0.007469465,0.0018676771
373.48,0.007384588,0.001816654
373.52,0.0070401016,0.0017666017
373.56,0.0069610025,0.0021057453
373.6,0.0072547225,0.0024651377
373.64,0.00741481,0.002284676
373.68,0.0073524886,0.0020034083
373.72,0.007088456,0.0018839304
